2122409623	1.329190	3.763235	0.927334	0.730240	12
2122409598	1.325752	0.602455	0.150656	-0.368287	3
2122409600	1.326040	2.594450	0.647999	-0.439347	9
2122409602	1.326328	0.615808	0.153618	-0.356603	3
2122409604	1.326616	2.671281	0.665555	-0.386901	7
2122409607	1.326904	0.634045	0.157780	-0.347409	3
2122409609	1.327192	2.729783	0.678461	-0.328939	7
2122409611	1.327480	0.640056	0.158884	-0.331252	1
2122409614	1.327768	2.773617	0.687659	-0.266600	13
2122409616	1.328056	0.838756	0.207695	-0.409007	1
2122409618	1.328344	2.835438	0.701254	-0.204247	14
2122409621	1.328632	0.897532	0.221701	-0.411617	2
2122409623	1.328920	2.878474	0.710138	-0.138260	13
2122409625	1.329208	1.012415	0.249460	-0.435528	3
2122409627	1.329496	2.976370	0.732471	-0.071164	13
2122409630	1.329784	1.166905	0.286814	-0.469223	2
2122409632	1.330072	3.053344	0.749550	0.000000	9
2122409634	1.330360	2.219593	0.544199	-0.831793	7
2122409637	1.330648	3.130636	0.766612	0.074832	9
2122409639	1.330936	2.276712	0.556813	-0.791969	8
2122409641	1.331224	3.208092	0.783621	0.154005	11
2122409644	1.331512	2.305532	0.562454	-0.740517	10
2122409646	1.331800	3.277866	0.798664	0.235916	14
2122409648	1.332088	2.359295	0.574131	-0.696260	8
2122409650	1.332376	3.382417	0.822074	0.324750	10
2122409653	1.332664	2.397256	0.581906	-0.645791	9
2122409655	1.332952	3.467250	0.840578	0.417213	15
2122409657	1.333240	2.438094	0.590332	-0.594382	7
2122409660	1.333528	3.549790	0.858424	0.513270	12
2122409662	1.333816	2.506334	0.605327	-0.548055	9
2122409664	1.334104	3.658612	0.882510	0.618328	13
2122409667	1.334391	2.560411	0.616827	-0.496208	10
2122409669	1.334679	3.774001	0.908043	0.731351	12
2122409644	1.331512	0.609997	0.148814	-0.372368	3
2122409646	1.331808	2.592392	0.631622	-0.438374	9
2122409648	1.332105	0.626851	0.152532	-0.362481	3
2122409650	1.332402	2.665465	0.647750	-0.385509	12
2122409653	1.332699	0.636664	0.154519	-0.348348	3
2122409655	1.332995	2.727882	0.661204	-0.328242	7
2122409657	1.333292	0.640969	0.155161	-0.331252	1
2122409660	1.333589	2.771765	0.670100	-0.266043	10
2122409662	1.333885	0.825895	0.199408	-0.402161	1
2122409664	1.334182	2.837544	0.684220	-0.204107	13
2122409667	1.334479	0.891708	0.214739	-0.408364	2
2122409669	1.334775	2.888410	0.694672	-0.138539	12
2122409671	1.335072	1.008478	0.242226	-0.433215	3
2122409674	1.335369	2.982565	0.715445	-0.071211	14
2122409676	1.335666	1.168572	0.279945	-0.469223	2
2122409678	1.335962	3.055761	0.731086	0.000000	8
2122409680	1.336259	2.219109	0.530222	-0.830425	7
2122409683	1.336556	3.133166	0.747639	0.074785	9
2122409685	1.336852	2.268908	0.540698	-0.788128	8
2122409687	1.337149	3.204905	0.762748	0.153632	11
2122409690	1.337446	2.308829	0.548763	-0.740517	11
2122409692	1.337743	3.272848	0.776866	0.235219	15
2122409694	1.338039	2.362670	0.560079	-0.696260	9
2122409697	1.338336	3.385319	0.801441	0.324564	9
2122409699	1.338633	2.406336	0.568922	-0.647311	9
2122409701	1.338929	3.470280	0.819380	0.416981	14
2122409703	1.339226	2.443478	0.576173	-0.594843	7
2122409706	1.339523	3.566439	0.839851	0.514940	12
2122409708	1.339819	2.511828	0.590717	-0.548471	9
2122409710	1.340116	3.658089	0.859142	0.617355	12
2122409713	1.340413	2.562165	0.600950	-0.495837	9
2122409715	1.340710	3.775581	0.884373	0.730610	11
2122409690	1.337446	0.610870	0.145192	-0.372368	3
2122409692	1.337725	2.599924	0.617184	-0.439022	9
2122409694	1.338004	0.620953	0.147222	-0.358562	3
2122409697	1.338284	2.669229	0.632061	-0.385509	10
2122409699	1.338563	0.646152	0.152815	-0.353043	4
2122409701	1.338842	2.735568	0.646157	-0.328706	7
2122409703	1.339121	0.640123	0.151012	-0.330354	1
2122409706	1.339401	2.773675	0.653523	-0.265857	9
2122409708	1.339680	0.830556	0.195448	-0.403873	1
2122409710	1.339959	2.839508	0.667360	-0.203968	13
2122409713	1.340238	0.892930	0.209599	-0.408364	2
2122409715	1.340518	2.886516	0.676707	-0.138260	11
2122409717	1.340797	1.024223	0.239814	-0.439382	3
2122409720	1.341076	2.978811	0.696590	-0.071025	13
2122409722	1.341355	1.164703	0.272021	-0.467041	2
2122409724	1.341635	3.055964	0.712832	0.000000	10
2122409727	1.341914	2.220241	0.517238	-0.829741	7
2122409729	1.342193	3.131488	0.728605	0.074646	9
2122409731	1.342472	2.271911	0.527938	-0.788128	8
2122409733	1.342752	3.209128	0.744780	0.153632	12
2122409736	1.343031	2.311858	0.535860	-0.740517	11
2122409738	1.343310	3.281010	0.759532	0.235498	14
2122409740	1.343589	2.358250	0.545225	-0.694055	11
2122409743	1.343869	3.378060	0.780011	0.323450	10
2122409745	1.344148	2.409437	0.555642	-0.647311	8
2122409747	1.344427	3.470861	0.799397	0.416516	14
2122409750	1.344706	2.431427	0.559283	-0.591154	7
2122409752	1.344986	3.565183	0.819025	0.514105	12
2122409754	1.345265	2.513100	0.576592	-0.548055	10
2122409756	1.345544	3.658851	0.838392	0.616706	12
2122409759	1.345823	2.563463	0.586640	-0.495467	10
2122409761	1.346103	3.780295	0.863998	0.730610	10
2122409736	1.343031	0.604968	0.140224	-0.368287	3
2122409738	1.343328	2.601419	0.602163	-0.438698	9
2122409740	1.343624	0.608180	0.140588	-0.350725	3
2122409743	1.343921	2.672749	0.617004	-0.385509	9
2122409745	1.344218	0.645285	0.148762	-0.352104	3
2122409747	1.344514	2.729510	0.628401	-0.327545	7
2122409750	1.344811	0.661873	0.152173	-0.341127	1
2122409752	1.345108	2.783182	0.639019	-0.266414	8
2122409754	1.345405	0.822851	0.188670	-0.399594	1
2122409756	1.345701	2.841348	0.650599	-0.203828	13
2122409759	1.345998	0.897684	0.205267	-0.409991	2
2122409761	1.346295	2.890377	0.660021	-0.138260	11
2122409763	1.346591	1.034592	0.235927	-0.443236	3
2122409766	1.346888	2.976961	0.677934	-0.070886	12
2122409768	1.347185	1.168086	0.265640	-0.467768	2
2122409770	1.347481	3.052278	0.693180	0.000000	9
2122409773	1.347778	2.225069	0.504625	-0.830425	7
2122409775	1.348075	3.135720	0.710174	0.074646	10
2122409777	1.348372	2.276834	0.514944	-0.788768	8
2122409780	1.348668	3.205684	0.724020	0.153259	9
2122409782	1.348965	2.313134	0.521712	-0.739921	11
2122409784	1.349262	3.273794	0.737361	0.234661	14
2122409786	1.349558	2.357711	0.530295	-0.692952	11
2122409789	1.349855	3.380726	0.759338	0.323264	11
2122409791	1.350152	2.397626	0.537779	-0.643259	9
2122409793	1.350449	3.465919	0.776313	0.415355	14
2122409796	1.350745	2.442356	0.546289	-0.592998	8
2122409798	1.351042	3.558480	0.794828	0.512435	12
2122409800	1.351339	2.512737	0.560466	-0.547224	8
2122409803	1.351635	3.661963	0.815661	0.616382	12
2122409805	1.351932	2.572754	0.572251	-0.496578	9
2122409807	1.352229	3.766331	0.836562	0.726907	10
2122409782	1.348965	0.607467	0.137010	-0.369307	3
2122409784	1.349253	2.603016	0.586305	-0.438374	9
2122409786	1.349541	0.620909	0.139666	-0.357582	3
2122409789	1.349829	2.672483	0.600334	-0.384953	10
2122409791	1.350117	0.644428	0.144566	-0.351165	3
2122409793	1.350405	2.729288	0.611444	-0.327080	7
2122409796	1.350693	0.647060	0.144765	-0.333048	1
2122409798	1.350981	2.781057	0.621360	-0.265857	9
2122409800	1.351269	0.831001	0.185416	-0.403017	1
2122409803	1.351557	2.843162	0.633516	-0.203689	14
2122409805	1.351845	0.888168	0.197634	-0.405110	2
2122409807	1.352133	2.892231	0.642702	-0.138166	12
2122409809	1.352421	1.023338	0.227093	-0.437840	3
2122409812	1.352709	2.984761	0.661460	-0.070979	14
2122409814	1.352997	1.167791	0.258444	-0.467041	2
2122409816	1.353285	3.056249	0.675456	0.000000	8
2122409819	1.353573	2.226120	0.491318	-0.829741	7
