2014639069	4.743674	-13.060860	0.408743	1.219114	1
2014639115	4.749181	-12.988761	0.478092	1.212611	1
2014639161	4.754966	-12.965882	0.552386	1.210753	3
2014639299	4.772420	-12.854879	0.772614	1.201464	75
2014639346	4.778380	-12.816266	0.846987	1.198306	83
2014639392	4.783913	-12.807411	0.917597	1.197934	72
2014639438	4.789899	-12.793747	0.993635	1.197191	75
2014639484	4.795632	-12.767995	1.065314	1.195333	68
2014639530	4.801392	-12.739830	1.136887	1.193290	49
2014639576	4.807352	-12.726880	1.212234	1.192732	33
2014639622	4.812885	-12.694222	1.280031	1.190317	9
2014640334	4.902316	-6.449957	1.239965	-2.743441	2
2014640376	4.907779	-6.472086	1.280921	-2.937452	2
2014640438	4.915554	-11.542444	2.377827	0.273609	8
2014640468	4.919385	-6.295856	1.322155	-2.864239	11
2014640472	4.919978	-6.385516	1.344941	-2.725711	19
2014640475	4.920275	-11.036118	2.327888	-0.261864	6
2014640479	4.920869	-11.262728	2.382669	0.000000	9
2014640514	4.925145	-6.323854	1.366110	-2.880509	6
2014640518	4.925703	-6.415589	1.389678	-2.741899	19
2014640560	4.930904	-6.299829	1.398946	-2.873188	9
2014640562	4.931201	-10.724109	2.384745	-0.512325	15
2014640606	4.936751	-6.282635	1.433723	-2.869120	17
2014640641	4.941114	-10.130236	2.358312	-1.216330	9
2014640652	4.942598	-6.270587	1.469598	-2.867493	25
2014640682	4.946429	-9.921690	2.365418	-1.433483	3
2014640698	4.948445	-6.265440	1.507091	-2.869120	38
2014640703	4.949021	-34.424275	8.301402	-14.790991	33
2014640723	4.951604	-9.707513	2.367513	-1.641632	3
2014640733	4.952721	-10.094466	2.473835	-1.215401	26
2014640744	4.954117	-6.249695	1.540856	-2.865866	43
2014640749	4.954676	-35.208073	8.701380	-15.148664	54
2014640774	4.957800	-9.886467	2.476156	-1.432370	12
2014640786	4.959283	-33.108781	8.344615	-16.161751	8
2014640790	4.959877	-6.246031	1.578169	-2.868307	40
2014640816	4.963132	-9.666193	2.475833	-1.639363	20
2014640823	4.963996	-31.801200	8.174627	-17.458708	11
2014640827	4.964572	-32.381093	8.343576	-16.796011	6
2014640836	4.965724	-6.229622	1.612830	-2.865053	36
2014640864	4.969179	-31.174076	8.185926	-18.109348	6
2014640882	4.971483	-6.232592	1.651960	-2.870747	30
2014640906	4.974537	-30.541099	8.194890	-18.753045	8
2014640929	4.977417	-6.233259	1.691787	-2.875628	15
2014641053	4.992968	-8.918300	2.570088	-2.429694	10
2014641094	4.998152	-8.730298	2.564997	-2.609183	26
2014641127	5.002323	-8.275341	2.468874	-3.143165	5
2014641136	5.003510	-8.562796	2.565704	-2.789299	39
2014641168	5.007542	-8.111891	2.466282	-3.310752	2
2014641177	5.008694	-8.383175	2.559314	-2.961722	31
2014641249	5.017699	-10.412454	3.281636	-0.763415	7
2014641265	5.019776	-8.241741	2.616334	-3.147269	7
2014641306	5.024873	-8.069704	2.607066	-3.311480	26
2014641348	5.030109	-7.901286	2.598422	-3.474202	34
2014641380	5.034210	-7.499016	2.500261	-3.970537	4
2014641389	5.035362	-7.730964	2.587494	-3.629718	25
2014641394	5.035938	-6.208019	2.081754	-2.734961	16
2014641422	5.039394	-7.374922	2.501439	-4.140739	0
2014641431	5.040546	-7.577432	2.579864	-3.788873	38
2014641440	5.041698	-6.190688	2.115684	-2.732649	32
2014641449	5.042850	-4.666455	1.600779	-1.795606	4
2014641477	5.046270	-7.588158	2.632086	-3.801708	13
2014641486	5.047492	-6.178324	2.151520	-2.732649	47
2014641495	5.048714	-4.499094	1.572916	-1.734726	2
2014641500	5.049325	-4.663672	1.633652	-1.669730	1
2014641505	5.049936	-4.725264	1.658468	-1.562651	0
2014641505	5.049936	-5.544734	1.946085	-3.484953	3
2014641518	5.051611	-7.424040	2.619661	-3.954379	30
2014641528	5.052728	-6.077967	2.152321	-2.870747	3
2014641532	5.053287	-4.496043	1.594959	-1.992637	31
2014641551	5.055521	-5.418762	1.935931	-3.412520	3
2014641560	5.056673	-7.272423	2.607628	-4.107876	25
2014641569	5.057825	-5.994084	2.157058	-3.015354	0
2014641578	5.058976	-6.141059	2.217942	-2.727253	28
2014641583	5.059552	-4.528553	1.638509	-1.880531	1
2014641588	5.060128	-4.516185	1.636976	-1.748407	18
2014641597	5.061280	-4.797649	1.745253	-1.593034	8
2014641601	5.061874	-7.139373	2.601907	-4.269437	30
2014641634	5.066028	-4.531133	1.672701	-1.757984	19
2014641638	5.066621	-4.798215	1.774533	-1.728632	18
2014641643	5.067214	-4.547311	1.684809	-1.513204	12
2014641647	5.067773	-7.141881	2.650651	-4.280213	15
2014641666	5.070007	-4.513217	1.686525	-2.145129	4
2014641675	5.071124	-4.701175	1.762749	-1.960553	18
2014641680	5.071682	-4.563827	1.714157	-1.774401	16
2014641684	5.072241	-4.697723	1.767443	-1.695980	28
2014641689	5.072799	-4.625371	1.743171	-1.542395	23
2014641689	5.072799	-5.320116	2.005000	-3.371712	36
2014641707	5.075173	-4.380629	1.662820	-2.217877	20
2014641712	5.075767	-4.448780	1.691710	-2.119098	7
2014641714	5.076063	-10.329146	3.931309	-0.515399	52
2014641717	5.076360	-4.387341	1.671328	-1.961032	14
2014641721	5.076953	-4.675154	1.784146	-1.954006	15
2014641726	5.077547	-4.537897	1.734851	-1.768244	16
2014641730	5.078140	-4.542122	1.739556	-1.643481	24
2014641735	5.078734	-4.515124	1.732290	-1.509033	10
2014641740	5.079327	-4.777069	1.836041	-1.467493	3
2014641735	5.078734	-5.314548	2.039000	-3.375793	36
2014641744	5.079886	-5.576784	2.146983	-3.177384	10
2014641749	5.080461	-5.721228	2.206376	-3.080017	33
2014641753	5.081037	-4.357312	1.683269	-2.211032	16
2014641758	5.081613	-4.230930	1.637248	-2.019854	11
2014641760	5.081901	-10.320923	3.997317	-0.516144	50
2014641763	5.082189	-4.267397	1.654186	-1.911698	15
2014641767	5.082765	-4.718543	1.832192	-1.976558	17
2014641772	5.083341	-4.655631	1.810850	-1.818179	35
2014641776	5.083917	-4.373103	1.703859	-1.585860	29
2014641781	5.084493	-4.663363	1.820045	-1.562055	8
2014641781	5.084493	-5.302717	2.069575	-3.375793	36
2014641790	5.085680	-5.454083	2.136114	-3.114474	11
2014641795	5.086273	-5.515313	2.163871	-2.975883	33
2014641804	5.087460	-4.282487	1.686053	-2.049139	8
2014641806	5.087757	-10.327079	4.069402	-0.517635	45
2014641809	5.088054	-4.305693	1.698141	-1.933282	18
2014641813	5.088647	-4.329961	1.710682	-1.817968	32
2014641818	5.089240	-4.470117	1.769123	-1.749775	28
2014641827	5.090427	-4.680871	1.858961	-1.571587	16
2014641827	5.090427	-5.293540	2.102276	-3.377833	36
2014641832	5.091003	-5.547354	2.206775	-3.354417	24
2014641841	5.092155	-5.520749	2.203561	-2.985758	14
2014641846	5.092731	-4.493435	1.796518	-2.290608	0
2014641850	5.093307	-4.238633	1.697478	-2.032870	10
2014641852	5.093595	-10.336525	4.143002	-0.519312	15
2014641855	5.093883	-4.126153	1.655191	-1.856968	19
2014641859	5.094459	-4.204125	1.689280	-1.769227	20
2014641864	5.095035	-4.595782	1.849729	-1.803130	9
2014641869	5.095611	-4.287859	1.728665	-1.562171	21
2014641873	5.096187	-4.608126	1.860868	-1.550736	14
2014641873	5.096187	-5.389810	2.176530	-3.447206	29
2014641878	5.096763	-5.524853	2.234766	-3.348539	15
2014641882	5.097339	-5.414078	2.193588	-3.106024	43
2014641896	5.099067	-4.139100	1.685344	-1.989756	11
2014641899	5.099355	-10.353194	4.219054	-0.521362	13
2014641901	5.099643	-4.167816	1.699836	-1.880093	19
2014641905	5.100219	-4.171905	1.704307	-1.759769	17
2014641915	5.101371	-4.356726	1.785669	-1.590981	7
2014641919	5.101946	-4.494894	1.845324	-1.516182	16
2014641919	5.101946	-5.405829	2.219297	-3.465569	36
2014641929	5.103133	-5.414339	2.230303	-3.113535	5
2014641942	5.104914	-4.365514	1.807363	-2.103642	10
2014641945	5.105210	-10.385527	4.303313	-0.524250	29
2014641947	5.105507	-4.185051	1.735559	-1.892427	20
2014641952	5.106100	-4.158368	1.727386	-1.758314	22
2014641956	5.106694	-4.372625	1.819432	-1.723782	21
2014641961	5.107287	-4.284872	1.785902	-1.568573	13
2014641965	5.107881	-4.450390	1.857989	-1.504863	14
2014641970	5.108474	-4.707343	1.968545	-1.463083	30
2014641965	5.107881	-5.408439	2.257964	-3.475771	21
2014641988	5.110848	-4.447330	1.872226	-2.148383	9
2014641993	5.111441	-4.286910	1.807689	-1.943303	20
2014641998	5.112034	-4.170355	1.761455	-1.767772	10
2014642002	5.112628	-4.612725	1.951528	-1.822967	43
2014642007	5.113221	-4.893522	2.073751	-1.795856	7
2014642011	5.113815	-4.426984	1.879143	-1.500693	16
2014642016	5.114408	-4.612424	1.961089	-1.437173	28
2014642030	5.115944	-4.620101	1.972737	-2.377886	2
2014642035	5.116520	-4.633188	1.981481	-2.243559	11
2014642039	5.117096	-4.186711	1.793389	-1.902448	15
2014642048	5.118248	-4.651759	1.998938	-1.842805	20
2014642058	5.119400	-4.511095	1.944651	-1.532863	14
2014642062	5.119976	-4.619085	1.994359	-1.442686	26
2014642081	5.122280	-4.697107	2.040898	-2.280166	6
2014642085	5.122856	-4.697505	2.044288	-2.139868	21
2014642090	5.123431	-4.131223	1.800681	-1.759769	12
2014642094	5.124007	-4.624667	2.018930	-1.836648	27
2014642099	5.124583	-4.341883	1.898456	-1.601225	14
2014642104	5.125159	-4.540043	1.988216	-1.546566	15
2014642108	5.125735	-4.581112	2.009347	-1.434417	22
2014642127	5.128039	-4.564925	2.014800	-2.221596	7
2014642131	5.128615	-4.569187	2.019826	-2.086680	24
2014642136	5.129191	-4.105452	1.817657	-1.753222	17
2014642141	5.129767	-4.600936	2.040199	-1.831860	43
2014642145	5.130343	-4.552529	2.021872	-1.683175	28
2014642154	5.131495	-4.550146	2.027093	-1.428353	22
2014642164	5.132699	-5.222938	2.334364	-2.873545	9
2014642168	5.133293	-4.588483	2.054066	-2.379597	2
2014642173	5.133886	-4.574740	2.051173	-2.232171	10
2014642177	5.134479	-4.538745	2.038270	-2.078201	36
2014642182	5.135073	-4.081097	1.835659	-1.747402	17
2014642187	5.135666	-4.179288	1.882807	-1.668374	25
2014642191	5.136260	-4.604388	2.077607	-1.706864	18
2014642196	5.136853	-5.113231	2.310861	-1.750908	17
2014642200	5.137446	-4.728909	2.140552	-1.488442	31
2014642214	5.139087	-5.289063	2.404570	-2.750099	5
2014642219	5.139646	-4.491348	2.044932	-2.197191	11
2014642223	5.140204	-4.663014	2.126237	-2.140639	18
2014642228	5.140763	-4.111259	1.877423	-1.764862	11
2014642233	5.141321	-4.113882	1.881398	-1.646485	19
2014642237	5.141880	-4.778688	2.188661	-1.776009	21
2014642242	5.142438	-5.121069	2.348934	-1.758057	20
2014642247	5.142997	-4.680268	2.149912	-1.476865	30
2014642251	5.143555	-4.524387	2.081368	-1.303738	11
2014642265	5.145405	-4.859283	2.246333	-2.383477	14
2014642270	5.145999	-4.900144	2.268752	-2.255495	19
2014642274	5.146592	-4.008978	1.859035	-1.725578	13
2014642279	5.147185	-4.201640	1.951406	-1.686159	11
2014642283	5.147779	-4.439276	2.064977	-1.654365	21
2014642288	5.148372	-5.077620	2.365575	-1.747929	26
2014642293	5.148966	-4.747493	2.215205	-1.502224	29
2014642297	5.149559	-4.487269	2.097026	-1.296647	13
2014642302	5.150100	-4.338175	2.030211	-2.405842	12
2014642306	5.150676	-4.776333	2.238618	-2.496823	16
2014642311	5.151252	-4.819602	2.262284	-2.370461	7
2014642316	5.151828	-4.794977	2.254097	-2.213099	21
2014642320	5.152404	-4.011590	1.888652	-1.731398	18
2014642325	5.152980	-4.117167	1.941255	-1.656746	19
2014642329	5.153556	-4.547206	2.147222	-1.699181	21
2014642334	5.154132	-4.962080	2.346624	-1.712780	26
2014642339	5.154708	-4.581795	2.170013	-1.453711	22
2014642343	5.155284	-4.461206	2.116047	-1.292595	9
2014642343	5.155284	-4.389255	2.081919	-2.583033	21
2014642348	5.155860	-4.284438	2.035225	-2.382502	11
2014642357	5.157012	-4.872471	2.321440	-2.403000	3
2014642362	5.157588	-4.830217	2.304723	-2.235453	17
2014642366	5.158164	-3.963665	1.894054	-1.715393	20
2014642371	5.158739	-4.033021	1.930050	-1.627332	21
2014642376	5.159315	-4.649244	2.228243	-1.742077	13
2014642380	5.159891	-5.048313	2.423081	-1.747333	20
2014642389	5.161043	-4.441971	2.138349	-1.290569	9
2014642389	5.161078	-4.451900	2.143320	-2.627163	16
2014642394	5.161672	-4.237120	2.043015	-2.362753	11
2014642399	5.162265	-4.684956	2.262376	-2.462596	13
2014642403	5.162858	-4.743677	2.294204	-2.346057	7
2014642408	5.163452	-4.708660	2.280718	-2.185348	20
2014642412	5.164045	-3.939047	1.910830	-1.709573	24
2014642417	5.164639	-4.704505	2.285602	-1.903684	35
2014642422	5.165232	-4.412784	2.147113	-1.658206	15
2014642426	5.165826	-4.915422	2.395288	-1.706227	20
2014642435	5.167012	-4.432605	2.166525	-1.291582	7
2014642435	5.166943	-4.463053	2.181021	-2.641247	7
2014642440	5.167501	-4.292561	2.100675	-2.400456	14
2014642445	5.168060	-4.446134	2.178908	-2.343659	7
2014642449	5.168618	-4.804194	2.357711	-2.382663	11
2014642454	5.169177	-4.394085	2.159491	-2.045054	32
2014642458	5.169735	-4.076878	2.006426	-1.774319	4
2014642463	5.170294	-4.502698	2.219117	-1.827072	9
2014642468	5.170852	-4.341179	2.142528	-1.635798	25
2014642472	5.171411	-4.782157	2.363489	-1.664524	18
2014642482	5.172528	-4.966661	2.461584	-1.451131	13
2014642482	5.172597	-4.498113	2.229752	-2.669415	18
2014642486	5.173191	-4.147673	2.059103	-2.325947	12
